"","id","fonte_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"1035","Aneel-PD-00394-1504","Aneel",2015-07-31,2018-07-30,1095,"Metodologias e infraestrutura tecnológica para aperfeiçoamento das avaliações de confiabilidade e otimização de empreendimentos de energia","EM ATRASO",33800137.77,33800137.77,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,4722758.97608219,11266712.59,11235844.884274,6482218.20246575,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1036","Aneel-PD-00394-1502","Aneel",2015-07-31,2018-07-30,1095,"Estudo e Implantação de Rede TIB - Tecnologia Industrial Básica Aplicada ao segmento Eólico (base tecnológica nacional para avaliação, otimização e garantia da qualidade no segmento eólico)","EM EXECUÇÃO",12641252,12641252,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,1766311.92328767,4213750.66666667,4202206.14429224,2424349.69863014,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1037","Aneel-PD-00383-0058","Aneel",2015-08-06,2020-10-09,1891,"Cabeça-de-série do Equipamento para levantamento das curvas de consumo de cada aparelho elétrico residencial, ou grupos semelhantes, sem acesso às instalações da unidade consumidora (IDC).","CONCLUÍDO",2840000,2840000,"AMPLA ENERGIA E SERVIÇOS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,220772.078265468,548175.568482285,546673.71760973,546673.71760973,546673.71760973,423521.946060286,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1038","Aneel-PD-02937-3015","Aneel",2015-08-12,2018-03-13,944,"LP3015 - Estruturas de rede de distribuição com aterramento integrado com a ferragem interna para aplicação em áreas urbanas e rurais  - Lote Pioneiro","CONCLUÍDO",3109960,3109960,"COMPANHIA PIRATININGA DE FORÇA E LUZ","Empresa Privada",NA,"COMPANHIA PIRATININGA DE FORÇA E LUZ","Empresa Privada","SP","SE",NA,0,0,464517.330508475,1202473.94067797,1199179.49152542,233905.889830508,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1039","Aneel-PD-00063-3011","Aneel",2015-08-13,2018-03-20,950,"PA3011 - Avaliação de Desempenho de Operadores de Manobras em Redes de Distribuição e Subestações Considerando Avaliação Multicritério","CONCLUÍDO",1906082,1906082,"COMPANHIA PAULISTA DE FORÇA E LUZ","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,280896.294736842,732336.768421053,730330.36631579,156499.364210526,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1040","Aneel-PD-00394-1509","Aneel",2015-08-14,2018-08-13,1095,"Análise e Previsão da Matriz Analítica de Riscos em Projetos de Transmissão e Geração de Energia","EM ATRASO",2653532,2653532,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,336841.048401826,884510.666666667,882087.34977169,542822.984474886,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1041","Aneel-PD-00063-3013","Aneel",2015-08-15,2018-08-14,1095,"DE3013-Desenvolvimento de ferramenta para poda mecanizada noturna a rede elétrica energizada, acoplada a um veículo leve urbano, com fonte de energia híbrida, segurança intrínseca de operação.","EM ATRASO",3656911,3656911,"COMPANHIA PAULISTA DE FORÇA E LUZ","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,460870.975342466,1218970.33333333,1215630.68858447,751420.068493151,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1042","Aneel-PD-00394-1503","Aneel",2015-08-20,2018-08-19,1095,"Desenvolvimento de novas tecnologias para automação de processos em segurança de barragens","EM ATRASO",8990142,8990142,"FURNAS-CENTRAIS ELÉTRICAS S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,1091953.32054795,2996714,2988503.82465753,1888340.32876712,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1043","Aneel-PD-00097-4914","Aneel",2015-08-21,2017-08-20,730,"Hidrogênio Solar Renovável para Resfriamento de Geradores de UTEs","EM ATRASO",1250280,1250280,"COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,226078.02739726,625140,395636.547945206,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1044","Aneel-PD-00082-0001","Aneel",2015-08-31,2018-08-09,1074,"PLATAFORMA EXPERIMENTAL DE AUTOMAÇÃO DE ALIMENTADORES DE DISTRIBUIÇÃO DA COCEL","CONCLUÍDO",1099518,1099518,"Companhia Campolarguense de Energia","Empresa Privada",NA,"Companhia Campolarguense de Energia","Empresa Privada","PR","S",NA,0,0,124898.69273743,373672.318435754,372648.558659218,225227.150837989,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1045","Aneel-PD-00097-0314","Aneel",2015-09-14,2017-05-14,608,"Elastômero com uso de resíduo sólido da Usina Termelétrica Presidente Médici (UTPMCandiota)como carga na formulação","EM ATRASO",405823,405823,"COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,72086.9802631579,243627.294407895,88773.78125,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1046","Aneel-PD-02866-0274","Aneel",2015-10-01,2020-11-08,1865,"METODOLOGIA DE MANUTENÇÃO PREVENTIVA PARA DEFINIR A PERIODICIDADE DA SUBSTITUIÇÃO DE EQUIPAMENTOS E ACESSÓRIOS POLIMÉRICOS USADOS EM REDES AÉREAS PROTEGIDAS E NUAS","CONCLUÍDO",2258892,2258892,"COPEL DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,110219.395174263,442088.782841823,440877.580697051,440877.580697051,440877.580697051,377895.069168901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1047","Aneel-PD-02866-0332","Aneel",2015-10-01,2018-09-30,1095,"ESTUDO DE TILLANDSIA SPP. (BROMELIACEAE) NAS REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA","EM ATRASO",3595478.34,3595478.34,"COPEL DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,298802.309534247,1198492.78,1195209.23813699,893123.386739726,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1048","Aneel-PD-02866-0378","Aneel",2015-10-01,2020-08-03,1768,"DESPACHO DE MICROGERAÇÃO DISTRIBUÍDA","CONCLUÍDO",3387324,3387324,"COPEL DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,174347.558823529,699306.142533937,697390.235294118,697390.235294118,697390.235294118,411920.056561086,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1049","Aneel-PD-00097-0414","Aneel",2015-10-02,2018-04-02,913,"Desenvolvimento de um microgerador termoelétrico para captação de energias residuais (termoeletricidade) e nacionalização de materiais termoelétricos","EM ATRASO",863134,863134,"COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,85084.4030668127,345064.52354874,344119.141292443,86029.7853231106,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1050","Aneel-PD-06072-0327","Aneel",2015-10-08,2020-11-19,1869,"Gestão da Operação em Momentos de Crise.","CONCLUÍDO",1270216.5,1270216.5,"CELG DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,57088.3820224719,248062.612359551,247382.988764045,247382.988764045,247382.988764045,219518.421348315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1051","Aneel-PD-06072-0370","Aneel",2015-10-13,2020-11-30,1875,"Sistema Preditivo de Localização de Falta na Média Tensão.","CONCLUÍDO",1514578.9,1514578.9,"CELG DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,63814.2576533333,294838.025866667,294030.250453333,294030.250453333,294030.250453333,269796.988053333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1052","Aneel-PD-06072-0288","Aneel",2015-10-13,2018-03-16,885,"Avaliação qualitativa de posicionamento de rede baseado em imagens utilizando visão computacional.","CONCLUÍDO",814141.95,814141.95,"CELG DISTRIBUIÇÃO S.A.","Empresa Privada",NA,"CELG DISTRIBUIÇÃO S.A.","Empresa Privada","GO","CO",NA,0,0,72674.8181355932,335776.058474576,334856.124067797,68075.1461016949,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1053","Aneel-PD-00082-0002","Aneel",2015-10-20,2019-10-09,1450,"PLATAFORMA EXPERIMENTAL DE AUTOMAÇÃO DE ALIMENTADORES DE DISTRIBUIÇÃO DA COCEL","CONCLUÍDO",1099518,1099518,"Companhia Campolarguense de Energia","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,54596.755862069,276775.220689655,276016.932413793,276016.932413793,213079.005517241,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1054","Aneel-PD-00405-0012","Aneel",2015-10-26,2019-12-26,1522,"Desenvolvimento de sistema computacional de despacho otimizado e automático de serviços utilizando monitoramento on-line baseado em rede inovadora de comunicação híbrida com meios alternativos","CONCLUÍDO",7532815,7532815,"ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,326652.950065703,1806489.79960578,1801540.51248357,1801540.51248357,1776794.07687254,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1055","Aneel-PD-02651-0011","Aneel",2015-10-27,2020-12-17,1878,"Tecnologia de sensores em fibras optica para supervisao, controle e protecao de sistemas de energia eletrica- TECCON 2.","CONCLUÍDO",4050898.6,4050898.6,"Empresa Amazonense de Transmissão de Energia S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,140206.820553781,787315.223109691,785158.195101171,785158.195101171,785158.195101171,757116.830990415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1056","Aneel-PD-00405-1507","Aneel",2015-10-27,2020-03-09,1595,"Automação e Reformulação Inteligente da rede de distribuição para enfrentar o desafio da melhoria contínua dos Indicadores de Continuidade","CONCLUÍDO",1834000,1834000,"ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,74739.8119122257,419692.789968652,418542.946708464,418542.946708464,418542.946708464,78189.34169279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1057","Aneel-PD-00404-1511","Aneel",2015-10-27,2019-05-08,1289,"Concepção de Modelo e Software para Alocação Otimizada de Reatores em Alimentadores Primários e Priorização de Ações Visando a Redução das Perdas Técnicas","CONCLUÍDO",1399320,1399320,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada",NA,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada","MS","CO",NA,0,0,70563.0721489527,396238.789759503,395153.204034135,395153.204034135,137869.3871218,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1058","Aneel-PD-00404-1512","Aneel",2015-10-27,2019-08-19,1392,"Sistema Inteligente e Integrado de Operação para Maximização da Continuidade de Fornecimento de Energia Elétrica","CONCLUÍDO",4241173,4241173,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,198043.279454023,1112089.18462644,1109042.36494253,1109042.36494253,700768.527298851,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1059","Aneel-PD-05785-4101","Aneel",2015-10-30,2017-10-29,730,"Protótipo de sistema de diagnóstico de hidrogeradores a partir do  monitoramento permanente e em tempo real de parâmetros da função geração","EM ATRASO",2165478,2165478,"COMPANHIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELÉTRICA - CEEE-T","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,183917.309589041,1082739,892888.873972603,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1060","Aneel-PD-00391-0019","Aneel",2015-10-30,2021-01-01,1890,"Geração distribuída urbana utilizando sistemas fotovoltaicos e armazenamento de curto prazo: serviços ancilares, avaliação dos impactos para a distribuidora e desenvolvimento de modelos de negócio","CONCLUÍDO",7486000,7482039.15343915,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,245572.486772487,1445708.99470899,1441748.14814815,1441748.14814815,1441748.14814815,1445708.99470899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1061","Aneel-PD-02866-0390","Aneel",2015-11-03,2018-11-02,1095,"DESENVOLVIMENTO DE PRODUTOS PARA A LIMPEZA DE FERRAMENTAS PARA EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL E COLETIVA APLICADOS NO SERVIÇO DE REDES ENERGIZADAS","EM ATRASO",2803408.64,2803408.64,"COPEL DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,148491.051251142,934469.546666667,931909.356127854,780858.1143379,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1062","Aneel-PD-02866-0410","Aneel",2015-11-03,2018-11-02,1095,"DESENVOLVIMENTO DE PROTÓTIPOS DE EQUIPAMENTOS PARA ENSAIO MECÂNICO EM EPI E EPC UTILIZADOS EM TRABALHOS COM LINHA VIVA","EM ATRASO",2428639.84,2428639.84,"COPEL DISTRIBUIÇÃO S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,128640.283762557,809546.613333333,807328.677406393,676470.457716895,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1063","Aneel-PD-06683-0315","Aneel",2015-11-09,2017-11-08,730,"Desenvolvimento de Cabeça de Série de Simulador da Operação de Usina Hidroelétrica - SOUH","EM ATRASO",7965294.22,7965294.22,"SANTO ANTÔNIO ENERGIA S.A.","Empresa Privada",NA,"Santo Antônio Energia S.A.","Empresa Privada","SP","SE",NA,0,0,567390.821150685,3982647.11,3393433.5649589,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"1064","Aneel-PD-00381-0007","Aneel",2015-11-17,2018-07-27,983,"Nacionalização de Microinversor Fotovoltaico de 500 Wp com Alto Rendimento e em Conformidade com os Requisitos de Qualidade de Energia da Resolução Normativa ANEEL 482/2012","CONCLUÍDO",1036140,1036140,"EMPRESA LUZ E FORÇA SANTA MARIA S/A","Empresa Privada",NA,"Empresa Luz e Força Santa Maria S.A.","Empresa Privada","ES","SE",NA,0,0,46378.5961342828,384731.536113937,383677.477110885,218190.21363174,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"1065","Aneel-PD-00075-1506","Aneel",2015-11-18,2019-04-12,1241,"Desenvolvimento de infraestrutura de interoperabilidade para apoiar os processos de negócios de uma distribuidora permitindo a utilização de dados complexos no acompanhamento e operação do sistema..","CONCLUÍDO",686556.4,686556.4,"Companhia Nacional de Energia Elétrica","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,23788.8196615633,201928.352941176,201375.124576954,201375.124576954,55876.0647864625,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1066","Aneel-PD-00032-1509","Aneel",2015-11-18,2019-05-08,1267,"Desenvolvimento de Modelo de Automação e Otimização do Despacho Dinâmico de Equipes baseado em Indicadores.","CONCLUÍDO",1423356,1423356,"ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,48306.4782951855,410043.362273086,408919.955801105,408919.955801105,142672.621941594,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1067","Aneel-PD-00084-1516","Aneel",2015-11-19,2018-01-18,791,"Otimização de Manutenção e Reenergização de Redes de Distribuição sob Condição de Falta Através de Sistema Próprio de Sinalização..","EM ATRASO",1246052,1246052,"Companhia Força e Luz do Oeste","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,66162.0530973451,574979.747155499,573404.460176991,26779.8786346397,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1068","Aneel-PD-05217-1515","Aneel",2015-11-19,2019-12-26,1498,"Compartilhamento de Estruturas de Linhas de Subtransmissão 72.5 & 145 kV e Redes de Distribuição 15, 25 & 36.2 kV - Estudos Mecânicos, de Transitórios e Modelos para Validação Técnica & Econômica.","CONCLUÍDO",2968460,2968460,"EMPRESA DE DISTRIBUICAO DE ENERGIA VALE PARANAPANEMA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,83227.8504672897,723289.652870494,721308.037383178,721308.037383178,711399.959946595,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1069","Aneel-PD-02608-7503","Aneel",2015-11-19,2019-07-16,1335,"Desenvolvimento e Aplicação de um Sistema de Medição de Grandes Áreas (WAMS) utilizando Equipamentos do tipo PMU no Sistema de Transmissão da STATE GRID BRAZIL","CONCLUÍDO",6854900,6854900,"Expansion Transmissão de Energia Elétrica S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,215659.775280899,1874186.1423221,1869051.38576779,1869051.38576779,1006412.28464419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1070","Aneel-PD-00051-1501","Aneel",2015-11-20,2018-11-19,1095,"Sistema de Transferência de Energia Sem Contato Altamente Eficiente baseado em um Conversor Ressonante Rotativo Compacto para Motores Síncronos de Pequeno Porte","EM ATRASO",936098.79,936098.79,"DME DISTRIBUIÇÃO S.A. - DMED","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,35050.2743287671,312032.93,311178.045260274,275272.886191781,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1071","Aneel-PD-00032-1510","Aneel",2015-11-20,2020-12-22,1859,"Desenvolvimento de solução integrada de controle otimizado de tensão e reativos (Volt/VAr) para sistemas de distribuição","CONCLUÍDO",6232692.96,6232692.96,"ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,137461.221818182,1223740.14545455,1220387.43272727,1220387.43272727,1220387.43272727,1193565.73090909,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1072","Aneel-PD-00032-1513","Aneel",2015-11-20,2018-07-21,974,"Ferramenta Inteligente para Planejamento e Gestão do Manejo de Árvores ao Longo das RD de Energia Elétrica Utilizando Técnicas de Processamento e Análise de Imagens de Satélites de Alta Resolução.","EM ATRASO",3721700,3721700,"ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,156662.936344969,1394682.23819302,1390861.19096509,768030.492813142,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1073","Aneel-PD-00405-1508","Aneel",2015-11-23,2018-01-22,791,"Metodologia p/ desenvolver e implantar modelos de mecanização com foco na construção e na manutenção de redes de distribuição, considerando Redes Elétricas Inteligentes e abordagem de Design Thinking","EM ATRASO",5935150,5935150,"ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A","Empresa Privada",NA,NA,"Empresa Privada",NA,NA,NA,0,0,285127.307206068,2738722.81921618,2731219.46902655,157570.353982301,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
